archivo,ruta_limpia,elemento,etiqueta_real,prediccion,probabilidad_fisura,error
053-22.jpg,/workspace/SDNET2018_LIMPIO/P/UP/053-22.jpg,P,0,1,0.5823789238929749,name 'cantidad' is not defined
7040-171.jpg,/workspace/SDNET2018_LIMPIO/D/CD/7040-171.jpg,D,1,1,0.8556561470031738,name 'cantidad' is not defined
7003-181.jpg,/workspace/SDNET2018_LIMPIO/D/UD/7003-181.jpg,D,0,1,0.6005234718322754,name 'cantidad' is not defined
7019-39.jpg,/workspace/SDNET2018_LIMPIO/D/CD/7019-39.jpg,D,1,1,0.9999980926513672,name 'cantidad' is not defined
004-130.jpg,/workspace/SDNET2018_LIMPIO/P/CP/004-130.jpg,P,1,1,0.9990906715393066,name 'cantidad' is not defined
066-104.jpg,/workspace/SDNET2018_LIMPIO/P/CP/066-104.jpg,P,1,1,0.5916670560836792,name 'cantidad' is not defined
063-165.jpg,/workspace/SDNET2018_LIMPIO/P/CP/063-165.jpg,P,1,1,0.9307476282119751,name 'cantidad' is not defined
055-153.jpg,/workspace/SDNET2018_LIMPIO/P/UP/055-153.jpg,P,0,1,0.7556591033935547,name 'cantidad' is not defined
7116-100.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7116-100.jpg,W,0,1,0.6141490340232849,name 'cantidad' is not defined
7078-138.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7078-138.jpg,W,1,1,0.98494553565979,name 'cantidad' is not defined
7114-127.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7114-127.jpg,W,0,1,0.5144096612930298,name 'cantidad' is not defined
7084-52.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7084-52.jpg,W,0,1,0.7486588358879089,name 'cantidad' is not defined
7115-95.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7115-95.jpg,W,0,1,0.537333607673645,name 'cantidad' is not defined
7091-154.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7091-154.jpg,W,1,1,0.9995781779289246,name 'cantidad' is not defined
7129-206.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7129-206.jpg,W,1,1,0.9999319314956665,name 'cantidad' is not defined
7088-69.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7088-69.jpg,W,1,1,0.6186190247535706,name 'cantidad' is not defined
7109-121.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7109-121.jpg,W,0,1,0.9941691160202026,name 'cantidad' is not defined
7069-211.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7069-211.jpg,W,1,1,0.9939128756523132,name 'cantidad' is not defined
7126-220.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7126-220.jpg,W,1,1,0.9999555349349976,name 'cantidad' is not defined
100-104.jpg,/workspace/SDNET2018_LIMPIO/P/UP/100-104.jpg,P,0,1,0.8319226503372192,name 'cantidad' is not defined
7081-9.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7081-9.jpg,W,1,1,0.9999963045120239,name 'cantidad' is not defined
7084-124.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7084-124.jpg,W,0,1,0.6949630975723267,name 'cantidad' is not defined
7027-186.jpg,/workspace/SDNET2018_LIMPIO/D/UD/7027-186.jpg,D,0,1,0.8978022336959839,name 'cantidad' is not defined
7119-98.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7119-98.jpg,W,1,1,0.8187173008918762,name 'cantidad' is not defined
7004-220.jpg,/workspace/SDNET2018_LIMPIO/D/UD/7004-220.jpg,D,0,1,0.734962522983551,name 'cantidad' is not defined
044-202.jpg,/workspace/SDNET2018_LIMPIO/P/UP/044-202.jpg,P,0,1,0.5755648612976074,name 'cantidad' is not defined
7081-111.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7081-111.jpg,W,0,1,0.5709772109985352,name 'cantidad' is not defined
7072-61.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7072-61.jpg,W,1,1,0.9999997615814209,name 'cantidad' is not defined
076-43.jpg,/workspace/SDNET2018_LIMPIO/P/CP/076-43.jpg,P,1,1,0.9999936819076538,name 'cantidad' is not defined
084-88.jpg,/workspace/SDNET2018_LIMPIO/P/UP/084-88.jpg,P,0,1,0.7098700404167175,name 'cantidad' is not defined
7093-132.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7093-132.jpg,W,0,1,0.8822433352470398,name 'cantidad' is not defined
084-114.jpg,/workspace/SDNET2018_LIMPIO/P/CP/084-114.jpg,P,1,1,0.9995138645172119,name 'cantidad' is not defined
096-196.jpg,/workspace/SDNET2018_LIMPIO/P/UP/096-196.jpg,P,0,1,0.5924364328384399,name 'cantidad' is not defined
7051-132.jpg,/workspace/SDNET2018_LIMPIO/D/UD/7051-132.jpg,D,0,1,0.9182984828948975,name 'cantidad' is not defined
7025-47.jpg,/workspace/SDNET2018_LIMPIO/D/CD/7025-47.jpg,D,1,1,0.9998552799224854,name 'cantidad' is not defined
7012-131.jpg,/workspace/SDNET2018_LIMPIO/D/UD/7012-131.jpg,D,0,1,0.7141851186752319,name 'cantidad' is not defined
7050-33.jpg,/workspace/SDNET2018_LIMPIO/D/UD/7050-33.jpg,D,0,1,0.5549538731575012,name 'cantidad' is not defined
7016-95.jpg,/workspace/SDNET2018_LIMPIO/D/UD/7016-95.jpg,D,0,1,0.5046816468238831,name 'cantidad' is not defined
101-179.jpg,/workspace/SDNET2018_LIMPIO/P/UP/101-179.jpg,P,0,1,0.8900569677352905,name 'cantidad' is not defined
7022-93.jpg,/workspace/SDNET2018_LIMPIO/D/CD/7022-93.jpg,D,1,1,0.8526791334152222,name 'cantidad' is not defined
7028-120.jpg,/workspace/SDNET2018_LIMPIO/D/CD/7028-120.jpg,D,1,1,0.5408872961997986,name 'cantidad' is not defined
7089-83.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7089-83.jpg,W,0,1,0.5482984781265259,name 'cantidad' is not defined
036-223.jpg,/workspace/SDNET2018_LIMPIO/P/UP/036-223.jpg,P,0,1,0.5071981549263,name 'cantidad' is not defined
101-108.jpg,/workspace/SDNET2018_LIMPIO/P/UP/101-108.jpg,P,0,1,0.9217066764831543,name 'cantidad' is not defined
7048-215.jpg,/workspace/SDNET2018_LIMPIO/D/UD/7048-215.jpg,D,0,1,0.7113373279571533,name 'cantidad' is not defined
7131-119.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7131-119.jpg,W,0,1,0.6330626010894775,name 'cantidad' is not defined
7124-85.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7124-85.jpg,W,1,1,0.9998650550842285,name 'cantidad' is not defined
7118-180.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7118-180.jpg,W,0,1,0.597495973110199,name 'cantidad' is not defined
7086-98.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7086-98.jpg,W,1,1,0.9999144077301025,name 'cantidad' is not defined
7110-62.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7110-62.jpg,W,1,1,0.9998562335968018,name 'cantidad' is not defined
7116-4.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7116-4.jpg,W,1,1,0.52070552110672,name 'cantidad' is not defined
7016-51.jpg,/workspace/SDNET2018_LIMPIO/D/UD/7016-51.jpg,D,0,1,0.9999852180480957,name 'cantidad' is not defined
041-192.jpg,/workspace/SDNET2018_LIMPIO/P/UP/041-192.jpg,P,0,1,0.5138499736785889,name 'cantidad' is not defined
045-212.jpg,/workspace/SDNET2018_LIMPIO/P/UP/045-212.jpg,P,0,1,0.9988862872123718,name 'cantidad' is not defined
095-146.jpg,/workspace/SDNET2018_LIMPIO/P/UP/095-146.jpg,P,0,1,0.8620069622993469,name 'cantidad' is not defined
7093-137.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7093-137.jpg,W,0,1,0.9640318751335144,name 'cantidad' is not defined
7093-139.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7093-139.jpg,W,0,1,0.9826746582984924,name 'cantidad' is not defined
7097-25.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7097-25.jpg,W,1,1,0.9999346733093262,name 'cantidad' is not defined
035-59.jpg,/workspace/SDNET2018_LIMPIO/P/CP/035-59.jpg,P,1,1,0.6757372617721558,name 'cantidad' is not defined
095-127.jpg,/workspace/SDNET2018_LIMPIO/P/UP/095-127.jpg,P,0,1,0.8336408734321594,name 'cantidad' is not defined
7069-124.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7069-124.jpg,W,0,1,0.6897675395011902,name 'cantidad' is not defined
7070-33.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7070-33.jpg,W,1,1,0.9977039694786072,name 'cantidad' is not defined
7140-93.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7140-93.jpg,W,0,1,0.6398568749427795,name 'cantidad' is not defined
7046-118.jpg,/workspace/SDNET2018_LIMPIO/D/CD/7046-118.jpg,D,1,1,0.9999953508377075,name 'cantidad' is not defined
7076-130.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7076-130.jpg,W,0,1,0.5617660880088806,name 'cantidad' is not defined
7048-164.jpg,/workspace/SDNET2018_LIMPIO/D/UD/7048-164.jpg,D,0,1,0.5083627104759216,name 'cantidad' is not defined
7087-164.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7087-164.jpg,W,1,1,0.517318069934845,name 'cantidad' is not defined
7080-245.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7080-245.jpg,W,0,1,0.6643515825271606,name 'cantidad' is not defined
7087-126.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7087-126.jpg,W,0,1,0.5561091303825378,name 'cantidad' is not defined
7072-227.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7072-227.jpg,W,1,1,0.999941349029541,name 'cantidad' is not defined
7024-154.jpg,/workspace/SDNET2018_LIMPIO/D/UD/7024-154.jpg,D,0,1,0.5789808630943298,name 'cantidad' is not defined
7009-149.jpg,/workspace/SDNET2018_LIMPIO/D/UD/7009-149.jpg,D,0,1,0.8080551624298096,name 'cantidad' is not defined
7121-111.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7121-111.jpg,W,1,1,0.5614809393882751,name 'cantidad' is not defined
7126-67.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7126-67.jpg,W,0,1,0.7112523913383484,name 'cantidad' is not defined
7071-46.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7071-46.jpg,W,1,1,0.8433713316917419,name 'cantidad' is not defined
087-135.jpg,/workspace/SDNET2018_LIMPIO/P/CP/087-135.jpg,P,1,1,0.7573083639144897,name 'cantidad' is not defined
7116-44.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7116-44.jpg,W,1,1,0.8489223718643188,name 'cantidad' is not defined
7073-155.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7073-155.jpg,W,1,1,0.9999300241470337,name 'cantidad' is not defined
7034-150.jpg,/workspace/SDNET2018_LIMPIO/D/UD/7034-150.jpg,D,0,1,0.5390303730964661,name 'cantidad' is not defined
7105-150.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7105-150.jpg,W,0,1,0.7974585890769958,name 'cantidad' is not defined
071-97.jpg,/workspace/SDNET2018_LIMPIO/P/CP/071-97.jpg,P,1,1,0.9999984502792358,name 'cantidad' is not defined
7087-227.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7087-227.jpg,W,1,1,0.7175050377845764,name 'cantidad' is not defined
7119-96.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7119-96.jpg,W,1,1,0.9998689889907837,name 'cantidad' is not defined
7122-41.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7122-41.jpg,W,0,1,0.7921192646026611,name 'cantidad' is not defined
7128-26.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7128-26.jpg,W,1,1,0.9965587258338928,name 'cantidad' is not defined
095-203.jpg,/workspace/SDNET2018_LIMPIO/P/CP/095-203.jpg,P,1,1,0.7992697954177856,name 'cantidad' is not defined
7043-126.jpg,/workspace/SDNET2018_LIMPIO/D/UD/7043-126.jpg,D,0,1,0.5803613662719727,name 'cantidad' is not defined
095-95.jpg,/workspace/SDNET2018_LIMPIO/P/CP/095-95.jpg,P,1,1,1.0,name 'cantidad' is not defined
7088-177.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7088-177.jpg,W,1,1,0.999931812286377,name 'cantidad' is not defined
7023-167.jpg,/workspace/SDNET2018_LIMPIO/D/CD/7023-167.jpg,D,1,1,0.7598935961723328,name 'cantidad' is not defined
7087-208.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7087-208.jpg,W,1,1,0.9996976852416992,name 'cantidad' is not defined
7077-98.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7077-98.jpg,W,1,1,0.5809004306793213,name 'cantidad' is not defined
7088-213.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7088-213.jpg,W,1,1,0.988645076751709,name 'cantidad' is not defined
7051-186.jpg,/workspace/SDNET2018_LIMPIO/D/UD/7051-186.jpg,D,0,1,0.932615339756012,name 'cantidad' is not defined
7103-86.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7103-86.jpg,W,0,1,0.5355549454689026,name 'cantidad' is not defined
7017-101.jpg,/workspace/SDNET2018_LIMPIO/D/UD/7017-101.jpg,D,0,1,0.5147258043289185,name 'cantidad' is not defined
7004-217.jpg,/workspace/SDNET2018_LIMPIO/D/UD/7004-217.jpg,D,0,1,0.9297032952308655,name 'cantidad' is not defined
031-167.jpg,/workspace/SDNET2018_LIMPIO/P/UP/031-167.jpg,P,0,1,0.5305362343788147,name 'cantidad' is not defined
057-187.jpg,/workspace/SDNET2018_LIMPIO/P/UP/057-187.jpg,P,0,1,0.5164046883583069,name 'cantidad' is not defined
7080-56.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7080-56.jpg,W,0,1,0.7614340782165527,name 'cantidad' is not defined
043-108.jpg,/workspace/SDNET2018_LIMPIO/P/CP/043-108.jpg,P,1,1,0.6599740386009216,name 'cantidad' is not defined
7072-225.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7072-225.jpg,W,0,1,0.5532860159873962,name 'cantidad' is not defined
7127-8.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7127-8.jpg,W,1,1,0.981986403465271,name 'cantidad' is not defined
057-132.jpg,/workspace/SDNET2018_LIMPIO/P/CP/057-132.jpg,P,1,1,0.9998912811279297,name 'cantidad' is not defined
7085-42.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7085-42.jpg,W,1,1,0.6368895769119263,name 'cantidad' is not defined
7118-243.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7118-243.jpg,W,1,1,0.999142050743103,name 'cantidad' is not defined
7071-5.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7071-5.jpg,W,1,1,0.9855853915214539,name 'cantidad' is not defined
018-79.jpg,/workspace/SDNET2018_LIMPIO/P/CP/018-79.jpg,P,1,1,0.9735880494117737,name 'cantidad' is not defined
101-26.jpg,/workspace/SDNET2018_LIMPIO/P/UP/101-26.jpg,P,0,1,0.6988185048103333,name 'cantidad' is not defined
7006-21.jpg,/workspace/SDNET2018_LIMPIO/D/UD/7006-21.jpg,D,0,1,0.5074314475059509,name 'cantidad' is not defined
7109-114.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7109-114.jpg,W,0,1,0.5613581538200378,name 'cantidad' is not defined
098-93.jpg,/workspace/SDNET2018_LIMPIO/P/CP/098-93.jpg,P,1,1,0.986663818359375,name 'cantidad' is not defined
7003-239.jpg,/workspace/SDNET2018_LIMPIO/D/UD/7003-239.jpg,D,0,1,0.9351774454116821,name 'cantidad' is not defined
7099-214.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7099-214.jpg,W,0,1,0.5134690403938293,name 'cantidad' is not defined
024-47.jpg,/workspace/SDNET2018_LIMPIO/P/UP/024-47.jpg,P,0,1,0.871735155582428,name 'cantidad' is not defined
7115-96.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7115-96.jpg,W,1,1,0.9999899864196777,name 'cantidad' is not defined
7075-111.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7075-111.jpg,W,0,1,0.5723142623901367,name 'cantidad' is not defined
7027-71.jpg,/workspace/SDNET2018_LIMPIO/D/CD/7027-71.jpg,D,1,1,0.9996684789657593,name 'cantidad' is not defined
7092-166.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7092-166.jpg,W,1,1,0.9999933242797852,name 'cantidad' is not defined
7020-61.jpg,/workspace/SDNET2018_LIMPIO/D/CD/7020-61.jpg,D,1,1,0.9958828687667847,name 'cantidad' is not defined
7071-126.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7071-126.jpg,W,0,1,0.5603493452072144,name 'cantidad' is not defined
7022-111.jpg,/workspace/SDNET2018_LIMPIO/D/CD/7022-111.jpg,D,1,1,0.829899787902832,name 'cantidad' is not defined
038-79.jpg,/workspace/SDNET2018_LIMPIO/P/CP/038-79.jpg,P,1,1,0.9965422749519348,name 'cantidad' is not defined
7089-201.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7089-201.jpg,W,0,1,0.5666723847389221,name 'cantidad' is not defined
7109-100.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7109-100.jpg,W,1,1,0.9536632895469666,name 'cantidad' is not defined
047-111.jpg,/workspace/SDNET2018_LIMPIO/P/CP/047-111.jpg,P,1,1,0.9572144150733948,name 'cantidad' is not defined
095-74.jpg,/workspace/SDNET2018_LIMPIO/P/CP/095-74.jpg,P,1,1,0.7059922814369202,name 'cantidad' is not defined
7024-144.jpg,/workspace/SDNET2018_LIMPIO/D/UD/7024-144.jpg,D,0,1,0.5145571827888489,name 'cantidad' is not defined
7016-49.jpg,/workspace/SDNET2018_LIMPIO/D/UD/7016-49.jpg,D,0,1,0.8995676040649414,name 'cantidad' is not defined
7083-196.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7083-196.jpg,W,1,1,0.7370738387107849,name 'cantidad' is not defined
7089-55.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7089-55.jpg,W,1,1,0.8259249925613403,name 'cantidad' is not defined
7115-87.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7115-87.jpg,W,0,1,0.6290637850761414,name 'cantidad' is not defined
047-96.jpg,/workspace/SDNET2018_LIMPIO/P/CP/047-96.jpg,P,1,1,0.9754291772842407,name 'cantidad' is not defined
7071-211.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7071-211.jpg,W,0,1,0.562103807926178,name 'cantidad' is not defined
024-139.jpg,/workspace/SDNET2018_LIMPIO/P/UP/024-139.jpg,P,0,1,0.9886494874954224,name 'cantidad' is not defined
7012-123.jpg,/workspace/SDNET2018_LIMPIO/D/UD/7012-123.jpg,D,0,1,0.6487929224967957,name 'cantidad' is not defined
7133-63.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7133-63.jpg,W,1,1,0.9997549653053284,name 'cantidad' is not defined
044-201.jpg,/workspace/SDNET2018_LIMPIO/P/UP/044-201.jpg,P,0,1,0.6745842099189758,name 'cantidad' is not defined
7089-3.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7089-3.jpg,W,0,1,0.6971970796585083,name 'cantidad' is not defined
7003-221.jpg,/workspace/SDNET2018_LIMPIO/D/UD/7003-221.jpg,D,0,1,0.8435274362564087,name 'cantidad' is not defined
095-65.jpg,/workspace/SDNET2018_LIMPIO/P/CP/095-65.jpg,P,1,1,0.8885113596916199,name 'cantidad' is not defined
104-52.jpg,/workspace/SDNET2018_LIMPIO/P/UP/104-52.jpg,P,0,1,0.717378556728363,name 'cantidad' is not defined
7052-140.jpg,/workspace/SDNET2018_LIMPIO/D/UD/7052-140.jpg,D,0,1,0.6019049286842346,name 'cantidad' is not defined
7117-213.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7117-213.jpg,W,0,1,0.5725579857826233,name 'cantidad' is not defined
7108-10.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7108-10.jpg,W,1,1,0.8104540705680847,name 'cantidad' is not defined
7085-117.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7085-117.jpg,W,1,1,0.9089038372039795,name 'cantidad' is not defined
085-136.jpg,/workspace/SDNET2018_LIMPIO/P/CP/085-136.jpg,P,1,1,0.9218741059303284,name 'cantidad' is not defined
104-130.jpg,/workspace/SDNET2018_LIMPIO/P/UP/104-130.jpg,P,0,1,0.5504284501075745,name 'cantidad' is not defined
024-71.jpg,/workspace/SDNET2018_LIMPIO/P/UP/024-71.jpg,P,0,1,0.7896692156791687,name 'cantidad' is not defined
026-135.jpg,/workspace/SDNET2018_LIMPIO/P/CP/026-135.jpg,P,1,1,0.9999945163726807,name 'cantidad' is not defined
7078-113.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7078-113.jpg,W,1,1,0.8678416609764099,name 'cantidad' is not defined
7092-100.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7092-100.jpg,W,0,1,0.6112233400344849,name 'cantidad' is not defined
7113-187.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7113-187.jpg,W,1,1,0.5232058763504028,name 'cantidad' is not defined
7131-118.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7131-118.jpg,W,0,1,0.6594437956809998,name 'cantidad' is not defined
7079-220.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7079-220.jpg,W,0,1,0.9966338276863098,name 'cantidad' is not defined
7090-160.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7090-160.jpg,W,1,1,0.9006418585777283,name 'cantidad' is not defined
7016-69.jpg,/workspace/SDNET2018_LIMPIO/D/UD/7016-69.jpg,D,0,1,0.504863440990448,name 'cantidad' is not defined
7018-177.jpg,/workspace/SDNET2018_LIMPIO/D/CD/7018-177.jpg,D,1,1,0.5412116646766663,name 'cantidad' is not defined
7040-235.jpg,/workspace/SDNET2018_LIMPIO/D/CD/7040-235.jpg,D,1,1,0.9070404767990112,name 'cantidad' is not defined
7003-179.jpg,/workspace/SDNET2018_LIMPIO/D/UD/7003-179.jpg,D,0,1,0.5387442708015442,name 'cantidad' is not defined
082-98.jpg,/workspace/SDNET2018_LIMPIO/P/CP/082-98.jpg,P,1,1,0.995354175567627,name 'cantidad' is not defined
7086-25.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7086-25.jpg,W,1,1,0.9821356534957886,name 'cantidad' is not defined
7092-105.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7092-105.jpg,W,1,1,0.7392429113388062,name 'cantidad' is not defined
7138-10.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7138-10.jpg,W,0,1,0.7021343111991882,name 'cantidad' is not defined
7079-31.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7079-31.jpg,W,0,1,0.7768728733062744,name 'cantidad' is not defined
7053-182.jpg,/workspace/SDNET2018_LIMPIO/D/UD/7053-182.jpg,D,0,1,0.6810727119445801,name 'cantidad' is not defined
7096-136.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7096-136.jpg,W,0,1,0.5541035532951355,name 'cantidad' is not defined
089-34.jpg,/workspace/SDNET2018_LIMPIO/P/UP/089-34.jpg,P,0,1,0.542072057723999,name 'cantidad' is not defined
7080-231.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7080-231.jpg,W,0,1,0.5167260766029358,name 'cantidad' is not defined
042-57.jpg,/workspace/SDNET2018_LIMPIO/P/UP/042-57.jpg,P,0,1,0.7936069965362549,name 'cantidad' is not defined
7085-99.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7085-99.jpg,W,1,1,0.9956414699554443,name 'cantidad' is not defined
7086-64.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7086-64.jpg,W,1,1,0.8384709358215332,name 'cantidad' is not defined
7117-71.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7117-71.jpg,W,0,1,0.550698459148407,name 'cantidad' is not defined
094-79.jpg,/workspace/SDNET2018_LIMPIO/P/CP/094-79.jpg,P,1,1,0.5688397288322449,name 'cantidad' is not defined
093-161.jpg,/workspace/SDNET2018_LIMPIO/P/CP/093-161.jpg,P,1,1,0.9188156723976135,name 'cantidad' is not defined
006-103.jpg,/workspace/SDNET2018_LIMPIO/P/CP/006-103.jpg,P,1,1,0.8806577920913696,name 'cantidad' is not defined
7046-202.jpg,/workspace/SDNET2018_LIMPIO/D/UD/7046-202.jpg,D,0,1,0.8259977102279663,name 'cantidad' is not defined
055-96.jpg,/workspace/SDNET2018_LIMPIO/P/UP/055-96.jpg,P,0,1,0.7334531545639038,name 'cantidad' is not defined
7007-40.jpg,/workspace/SDNET2018_LIMPIO/D/UD/7007-40.jpg,D,0,1,0.5718156099319458,name 'cantidad' is not defined
7130-9.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7130-9.jpg,W,1,1,0.9999958276748657,name 'cantidad' is not defined
7086-87.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7086-87.jpg,W,1,1,0.8377459049224854,name 'cantidad' is not defined
079-56.jpg,/workspace/SDNET2018_LIMPIO/P/UP/079-56.jpg,P,0,1,0.5088904500007629,name 'cantidad' is not defined
7003-211.jpg,/workspace/SDNET2018_LIMPIO/D/CD/7003-211.jpg,D,1,1,0.6199265718460083,name 'cantidad' is not defined
7118-128.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7118-128.jpg,W,0,1,0.7479013800621033,name 'cantidad' is not defined
7079-168.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7079-168.jpg,W,0,1,0.510705292224884,name 'cantidad' is not defined
051-63.jpg,/workspace/SDNET2018_LIMPIO/P/CP/051-63.jpg,P,1,1,0.9805963039398193,name 'cantidad' is not defined
7078-134.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7078-134.jpg,W,1,1,0.5838959813117981,name 'cantidad' is not defined
7098-20.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7098-20.jpg,W,0,1,0.559787929058075,name 'cantidad' is not defined
7084-227.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7084-227.jpg,W,1,1,0.9998842477798462,name 'cantidad' is not defined
7122-76.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7122-76.jpg,W,0,1,0.655803918838501,name 'cantidad' is not defined
044-218.jpg,/workspace/SDNET2018_LIMPIO/P/UP/044-218.jpg,P,0,1,0.7298561334609985,name 'cantidad' is not defined
7130-36.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7130-36.jpg,W,1,1,0.5529199838638306,name 'cantidad' is not defined
7122-175.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7122-175.jpg,W,1,1,0.9999915361404419,name 'cantidad' is not defined
104-104.jpg,/workspace/SDNET2018_LIMPIO/P/CP/104-104.jpg,P,1,1,0.9999576807022095,name 'cantidad' is not defined
104-198.jpg,/workspace/SDNET2018_LIMPIO/P/UP/104-198.jpg,P,0,1,0.9268025755882263,name 'cantidad' is not defined
7069-65.jpg,/workspace/SDNET2018_LIMPIO/W/UW/7069-65.jpg,W,0,1,0.6878254413604736,name 'cantidad' is not defined
7081-112.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7081-112.jpg,W,1,1,0.6197737455368042,name 'cantidad' is not defined
047-94.jpg,/workspace/SDNET2018_LIMPIO/P/CP/047-94.jpg,P,1,1,0.7310802936553955,name 'cantidad' is not defined
016-147.jpg,/workspace/SDNET2018_LIMPIO/P/UP/016-147.jpg,P,0,1,0.7895891070365906,name 'cantidad' is not defined
7118-94.jpg,/workspace/SDNET2018_LIMPIO/W/CW/7118-94.jpg,W,1,1,0.9539176821708679,name 'cantidad' is not defined
071-55.jpg,/workspace/SDNET2018_LIMPIO/P/CP/071-55.jpg,P,1,1,0.9978569149971008,name 'cantidad' is not defined
