archivo,ruta,carpeta,elemento,estado,etiqueta,ancho_px,alto_px,formato,modo_color,tamaño_bytes,imagen_valida,tamaño_kb,ruta_limpia,estrato,probabilidad_fisura,prediccion,prediccion_texto,prediccion_correcta
033-176.jpg,/workspace/SDNET2018/P/UP/033-176.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,12596,True,12.30078125,/workspace/SDNET2018_LIMPIO/P/UP/033-176.jpg,P_0,0.21221545,0,Sin fisura,True
7115-95.jpg,/workspace/SDNET2018/W/UW/7115-95.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,6349,True,6.2001953125,/workspace/SDNET2018_LIMPIO/W/UW/7115-95.jpg,W_0,0.5373336,1,Con fisura,False
004-169.jpg,/workspace/SDNET2018/P/UP/004-169.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,16189,True,15.8095703125,/workspace/SDNET2018_LIMPIO/P/UP/004-169.jpg,P_0,0.14288656,0,Sin fisura,True
019-87.jpg,/workspace/SDNET2018/P/UP/019-87.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,15364,True,15.00390625,/workspace/SDNET2018_LIMPIO/P/UP/019-87.jpg,P_0,0.23510715,0,Sin fisura,True
019-18.jpg,/workspace/SDNET2018/P/UP/019-18.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,11894,True,11.615234375,/workspace/SDNET2018_LIMPIO/P/UP/019-18.jpg,P_0,0.066740766,0,Sin fisura,True
087-227.jpg,/workspace/SDNET2018/P/UP/087-227.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,5976,True,5.8359375,/workspace/SDNET2018_LIMPIO/P/UP/087-227.jpg,P_0,0.22490072,0,Sin fisura,True
7091-154.jpg,/workspace/SDNET2018/W/CW/7091-154.jpg,CW,W,Con grieta,1,256,256,JPEG,RGB,8454,True,8.255859375,/workspace/SDNET2018_LIMPIO/W/CW/7091-154.jpg,W_1,0.9995782,1,Con fisura,True
7129-206.jpg,/workspace/SDNET2018/W/CW/7129-206.jpg,CW,W,Con grieta,1,256,256,JPEG,RGB,8015,True,7.8271484375,/workspace/SDNET2018_LIMPIO/W/CW/7129-206.jpg,W_1,0.99993193,1,Con fisura,True
056-37.jpg,/workspace/SDNET2018/P/UP/056-37.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,10256,True,10.015625,/workspace/SDNET2018_LIMPIO/P/UP/056-37.jpg,P_0,0.35951394,0,Sin fisura,True
004-136.jpg,/workspace/SDNET2018/P/UP/004-136.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,16627,True,16.2373046875,/workspace/SDNET2018_LIMPIO/P/UP/004-136.jpg,P_0,0.16356328,0,Sin fisura,True
083-186.jpg,/workspace/SDNET2018/P/UP/083-186.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,9838,True,9.607421875,/workspace/SDNET2018_LIMPIO/P/UP/083-186.jpg,P_0,0.14682762,0,Sin fisura,True
041-72.jpg,/workspace/SDNET2018/P/UP/041-72.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,12704,True,12.40625,/workspace/SDNET2018_LIMPIO/P/UP/041-72.jpg,P_0,0.12915994,0,Sin fisura,True
069-154.jpg,/workspace/SDNET2018/P/UP/069-154.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,15039,True,14.6865234375,/workspace/SDNET2018_LIMPIO/P/UP/069-154.jpg,P_0,0.42081565,0,Sin fisura,True
051-219.jpg,/workspace/SDNET2018/P/UP/051-219.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,9200,True,8.984375,/workspace/SDNET2018_LIMPIO/P/UP/051-219.jpg,P_0,0.03370173,0,Sin fisura,True
053-80.jpg,/workspace/SDNET2018/P/UP/053-80.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,9992,True,9.7578125,/workspace/SDNET2018_LIMPIO/P/UP/053-80.jpg,P_0,0.065326035,0,Sin fisura,True
7102-107.jpg,/workspace/SDNET2018/W/UW/7102-107.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,5149,True,5.0283203125,/workspace/SDNET2018_LIMPIO/W/UW/7102-107.jpg,W_0,0.39927885,0,Sin fisura,True
7088-69.jpg,/workspace/SDNET2018/W/CW/7088-69.jpg,CW,W,Con grieta,1,256,256,JPEG,RGB,5442,True,5.314453125,/workspace/SDNET2018_LIMPIO/W/CW/7088-69.jpg,W_1,0.618619,1,Con fisura,True
7109-121.jpg,/workspace/SDNET2018/W/UW/7109-121.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,7951,True,7.7646484375,/workspace/SDNET2018_LIMPIO/W/UW/7109-121.jpg,W_0,0.9941691,1,Con fisura,False
7130-182.jpg,/workspace/SDNET2018/W/UW/7130-182.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,6554,True,6.400390625,/workspace/SDNET2018_LIMPIO/W/UW/7130-182.jpg,W_0,0.12566356,0,Sin fisura,True
7090-239.jpg,/workspace/SDNET2018/W/UW/7090-239.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,6941,True,6.7783203125,/workspace/SDNET2018_LIMPIO/W/UW/7090-239.jpg,W_0,0.29407805,0,Sin fisura,True
7069-211.jpg,/workspace/SDNET2018/W/CW/7069-211.jpg,CW,W,Con grieta,1,256,256,JPEG,RGB,5963,True,5.8232421875,/workspace/SDNET2018_LIMPIO/W/CW/7069-211.jpg,W_1,0.9939129,1,Con fisura,True
7126-220.jpg,/workspace/SDNET2018/W/CW/7126-220.jpg,CW,W,Con grieta,1,256,256,JPEG,RGB,8955,True,8.7451171875,/workspace/SDNET2018_LIMPIO/W/CW/7126-220.jpg,W_1,0.99995553,1,Con fisura,True
078-97.jpg,/workspace/SDNET2018/P/UP/078-97.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,16379,True,15.9951171875,/workspace/SDNET2018_LIMPIO/P/UP/078-97.jpg,P_0,0.18013105,0,Sin fisura,True
7013-59.jpg,/workspace/SDNET2018/D/UD/7013-59.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,6102,True,5.958984375,/workspace/SDNET2018_LIMPIO/D/UD/7013-59.jpg,D_0,0.32574517,0,Sin fisura,True
7014-65.jpg,/workspace/SDNET2018/D/UD/7014-65.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,7656,True,7.4765625,/workspace/SDNET2018_LIMPIO/D/UD/7014-65.jpg,D_0,0.3089127,0,Sin fisura,True
080-2.jpg,/workspace/SDNET2018/P/UP/080-2.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,10883,True,10.6279296875,/workspace/SDNET2018_LIMPIO/P/UP/080-2.jpg,P_0,0.13074322,0,Sin fisura,True
058-146.jpg,/workspace/SDNET2018/P/UP/058-146.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,12978,True,12.673828125,/workspace/SDNET2018_LIMPIO/P/UP/058-146.jpg,P_0,0.29006356,0,Sin fisura,True
7070-207.jpg,/workspace/SDNET2018/W/UW/7070-207.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,5041,True,4.9228515625,/workspace/SDNET2018_LIMPIO/W/UW/7070-207.jpg,W_0,0.30561513,0,Sin fisura,True
100-104.jpg,/workspace/SDNET2018/P/UP/100-104.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,11125,True,10.8642578125,/workspace/SDNET2018_LIMPIO/P/UP/100-104.jpg,P_0,0.83192265,1,Con fisura,False
065-200.jpg,/workspace/SDNET2018/P/UP/065-200.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,12563,True,12.2685546875,/workspace/SDNET2018_LIMPIO/P/UP/065-200.jpg,P_0,0.18060365,0,Sin fisura,True
048-148.jpg,/workspace/SDNET2018/P/UP/048-148.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,11089,True,10.8291015625,/workspace/SDNET2018_LIMPIO/P/UP/048-148.jpg,P_0,0.1844674,0,Sin fisura,True
7001-131.jpg,/workspace/SDNET2018/D/UD/7001-131.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,7503,True,7.3271484375,/workspace/SDNET2018_LIMPIO/D/UD/7001-131.jpg,D_0,0.41552007,0,Sin fisura,True
012-144.jpg,/workspace/SDNET2018/P/UP/012-144.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,13761,True,13.4384765625,/workspace/SDNET2018_LIMPIO/P/UP/012-144.jpg,P_0,0.30887917,0,Sin fisura,True
7133-202.jpg,/workspace/SDNET2018/W/UW/7133-202.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,7512,True,7.3359375,/workspace/SDNET2018_LIMPIO/W/UW/7133-202.jpg,W_0,0.21315402,0,Sin fisura,True
073-161.jpg,/workspace/SDNET2018/P/UP/073-161.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,13274,True,12.962890625,/workspace/SDNET2018_LIMPIO/P/UP/073-161.jpg,P_0,0.21594313,0,Sin fisura,True
7076-2.jpg,/workspace/SDNET2018/W/UW/7076-2.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,6041,True,5.8994140625,/workspace/SDNET2018_LIMPIO/W/UW/7076-2.jpg,W_0,0.38109443,0,Sin fisura,True
7038-92.jpg,/workspace/SDNET2018/D/UD/7038-92.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,4722,True,4.611328125,/workspace/SDNET2018_LIMPIO/D/UD/7038-92.jpg,D_0,0.33540365,0,Sin fisura,True
093-184.jpg,/workspace/SDNET2018/P/UP/093-184.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,8234,True,8.041015625,/workspace/SDNET2018_LIMPIO/P/UP/093-184.jpg,P_0,0.110851765,0,Sin fisura,True
7111-169.jpg,/workspace/SDNET2018/W/UW/7111-169.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,6313,True,6.1650390625,/workspace/SDNET2018_LIMPIO/W/UW/7111-169.jpg,W_0,0.1857666,0,Sin fisura,True
7081-219.jpg,/workspace/SDNET2018/W/CW/7081-219.jpg,CW,W,Con grieta,1,256,256,JPEG,RGB,5035,True,4.9169921875,/workspace/SDNET2018_LIMPIO/W/CW/7081-219.jpg,W_1,0.493624,0,Sin fisura,False
7081-9.jpg,/workspace/SDNET2018/W/CW/7081-9.jpg,CW,W,Con grieta,1,256,256,JPEG,RGB,5750,True,5.615234375,/workspace/SDNET2018_LIMPIO/W/CW/7081-9.jpg,W_1,0.9999963,1,Con fisura,True
7084-124.jpg,/workspace/SDNET2018/W/UW/7084-124.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,5124,True,5.00390625,/workspace/SDNET2018_LIMPIO/W/UW/7084-124.jpg,W_0,0.6949631,1,Con fisura,False
7077-230.jpg,/workspace/SDNET2018/W/CW/7077-230.jpg,CW,W,Con grieta,1,256,256,JPEG,RGB,7082,True,6.916015625,/workspace/SDNET2018_LIMPIO/W/CW/7077-230.jpg,W_1,0.45033708,0,Sin fisura,False
003-119.jpg,/workspace/SDNET2018/P/UP/003-119.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,15910,True,15.537109375,/workspace/SDNET2018_LIMPIO/P/UP/003-119.jpg,P_0,0.25645062,0,Sin fisura,True
7096-100.jpg,/workspace/SDNET2018/W/UW/7096-100.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,8933,True,8.7236328125,/workspace/SDNET2018_LIMPIO/W/UW/7096-100.jpg,W_0,0.42420208,0,Sin fisura,True
7002-109.jpg,/workspace/SDNET2018/D/UD/7002-109.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,5760,True,5.625,/workspace/SDNET2018_LIMPIO/D/UD/7002-109.jpg,D_0,0.3114819,0,Sin fisura,True
7100-108.jpg,/workspace/SDNET2018/W/UW/7100-108.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,6437,True,6.2861328125,/workspace/SDNET2018_LIMPIO/W/UW/7100-108.jpg,W_0,0.25042692,0,Sin fisura,True
065-179.jpg,/workspace/SDNET2018/P/UP/065-179.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,12425,True,12.1337890625,/workspace/SDNET2018_LIMPIO/P/UP/065-179.jpg,P_0,0.2668747,0,Sin fisura,True
013-115.jpg,/workspace/SDNET2018/P/UP/013-115.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,19919,True,19.4521484375,/workspace/SDNET2018_LIMPIO/P/UP/013-115.jpg,P_0,0.32539034,0,Sin fisura,True
7027-186.jpg,/workspace/SDNET2018/D/UD/7027-186.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,9950,True,9.716796875,/workspace/SDNET2018_LIMPIO/D/UD/7027-186.jpg,D_0,0.89780223,1,Con fisura,False
7022-126.jpg,/workspace/SDNET2018/D/UD/7022-126.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,5179,True,5.0576171875,/workspace/SDNET2018_LIMPIO/D/UD/7022-126.jpg,D_0,0.34150845,0,Sin fisura,True
7119-98.jpg,/workspace/SDNET2018/W/CW/7119-98.jpg,CW,W,Con grieta,1,256,256,JPEG,RGB,11590,True,11.318359375,/workspace/SDNET2018_LIMPIO/W/CW/7119-98.jpg,W_1,0.8187173,1,Con fisura,True
7004-220.jpg,/workspace/SDNET2018/D/UD/7004-220.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,7516,True,7.33984375,/workspace/SDNET2018_LIMPIO/D/UD/7004-220.jpg,D_0,0.7349625,1,Con fisura,False
029-6.jpg,/workspace/SDNET2018/P/UP/029-6.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,8123,True,7.9326171875,/workspace/SDNET2018_LIMPIO/P/UP/029-6.jpg,P_0,0.24872613,0,Sin fisura,True
7012-151.jpg,/workspace/SDNET2018/D/UD/7012-151.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,9899,True,9.6669921875,/workspace/SDNET2018_LIMPIO/D/UD/7012-151.jpg,D_0,0.31417853,0,Sin fisura,True
058-9.jpg,/workspace/SDNET2018/P/UP/058-9.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,12321,True,12.0322265625,/workspace/SDNET2018_LIMPIO/P/UP/058-9.jpg,P_0,0.111371495,0,Sin fisura,True
051-17.jpg,/workspace/SDNET2018/P/UP/051-17.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,8050,True,7.861328125,/workspace/SDNET2018_LIMPIO/P/UP/051-17.jpg,P_0,0.0378325,0,Sin fisura,True
7057-216.jpg,/workspace/SDNET2018/D/UD/7057-216.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,6682,True,6.525390625,/workspace/SDNET2018_LIMPIO/D/UD/7057-216.jpg,D_0,0.04042083,0,Sin fisura,True
7127-245.jpg,/workspace/SDNET2018/W/UW/7127-245.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,5330,True,5.205078125,/workspace/SDNET2018_LIMPIO/W/UW/7127-245.jpg,W_0,0.34990215,0,Sin fisura,True
071-34.jpg,/workspace/SDNET2018/P/CP/071-34.jpg,CP,P,Con grieta,1,256,256,JPEG,RGB,10589,True,10.3408203125,/workspace/SDNET2018_LIMPIO/P/CP/071-34.jpg,P_1,0.36669233,0,Sin fisura,False
7045-160.jpg,/workspace/SDNET2018/D/UD/7045-160.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,7641,True,7.4619140625,/workspace/SDNET2018_LIMPIO/D/UD/7045-160.jpg,D_0,0.35506132,0,Sin fisura,True
7041-85.jpg,/workspace/SDNET2018/D/CD/7041-85.jpg,CD,D,Con grieta,1,256,256,JPEG,RGB,7811,True,7.6279296875,/workspace/SDNET2018_LIMPIO/D/CD/7041-85.jpg,D_1,0.32268566,0,Sin fisura,False
075-1.jpg,/workspace/SDNET2018/P/UP/075-1.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,7049,True,6.8837890625,/workspace/SDNET2018_LIMPIO/P/UP/075-1.jpg,P_0,0.10406803,0,Sin fisura,True
044-202.jpg,/workspace/SDNET2018/P/UP/044-202.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,14902,True,14.552734375,/workspace/SDNET2018_LIMPIO/P/UP/044-202.jpg,P_0,0.57556486,1,Con fisura,False
021-133.jpg,/workspace/SDNET2018/P/UP/021-133.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,18638,True,18.201171875,/workspace/SDNET2018_LIMPIO/P/UP/021-133.jpg,P_0,0.20616792,0,Sin fisura,True
052-46.jpg,/workspace/SDNET2018/P/UP/052-46.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,10606,True,10.357421875,/workspace/SDNET2018_LIMPIO/P/UP/052-46.jpg,P_0,0.05450519,0,Sin fisura,True
032-182.jpg,/workspace/SDNET2018/P/UP/032-182.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,13930,True,13.603515625,/workspace/SDNET2018_LIMPIO/P/UP/032-182.jpg,P_0,0.30345413,0,Sin fisura,True
7081-111.jpg,/workspace/SDNET2018/W/UW/7081-111.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,5762,True,5.626953125,/workspace/SDNET2018_LIMPIO/W/UW/7081-111.jpg,W_0,0.5709772,1,Con fisura,False
004-150.jpg,/workspace/SDNET2018/P/UP/004-150.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,16577,True,16.1884765625,/workspace/SDNET2018_LIMPIO/P/UP/004-150.jpg,P_0,0.1563881,0,Sin fisura,True
7053-209.jpg,/workspace/SDNET2018/D/UD/7053-209.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,7552,True,7.375,/workspace/SDNET2018_LIMPIO/D/UD/7053-209.jpg,D_0,0.3500934,0,Sin fisura,True
058-17.jpg,/workspace/SDNET2018/P/UP/058-17.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,12672,True,12.375,/workspace/SDNET2018_LIMPIO/P/UP/058-17.jpg,P_0,0.11034678,0,Sin fisura,True
104-141.jpg,/workspace/SDNET2018/P/UP/104-141.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,9360,True,9.140625,/workspace/SDNET2018_LIMPIO/P/UP/104-141.jpg,P_0,0.4915467,0,Sin fisura,True
7025-17.jpg,/workspace/SDNET2018/D/UD/7025-17.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,5185,True,5.0634765625,/workspace/SDNET2018_LIMPIO/D/UD/7025-17.jpg,D_0,0.00030557753,0,Sin fisura,True
7071-182.jpg,/workspace/SDNET2018/W/UW/7071-182.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,7011,True,6.8466796875,/workspace/SDNET2018_LIMPIO/W/UW/7071-182.jpg,W_0,0.18544778,0,Sin fisura,True
046-75.jpg,/workspace/SDNET2018/P/UP/046-75.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,12381,True,12.0908203125,/workspace/SDNET2018_LIMPIO/P/UP/046-75.jpg,P_0,0.27764326,0,Sin fisura,True
7096-63.jpg,/workspace/SDNET2018/W/UW/7096-63.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,8602,True,8.400390625,/workspace/SDNET2018_LIMPIO/W/UW/7096-63.jpg,W_0,0.25304806,0,Sin fisura,True
7119-216.jpg,/workspace/SDNET2018/W/UW/7119-216.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,5863,True,5.7255859375,/workspace/SDNET2018_LIMPIO/W/UW/7119-216.jpg,W_0,0.42960063,0,Sin fisura,True
103-216.jpg,/workspace/SDNET2018/P/UP/103-216.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,9276,True,9.05859375,/workspace/SDNET2018_LIMPIO/P/UP/103-216.jpg,P_0,0.16944572,0,Sin fisura,True
049-182.jpg,/workspace/SDNET2018/P/UP/049-182.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,10852,True,10.59765625,/workspace/SDNET2018_LIMPIO/P/UP/049-182.jpg,P_0,0.25123528,0,Sin fisura,True
066-55.jpg,/workspace/SDNET2018/P/UP/066-55.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,11883,True,11.6044921875,/workspace/SDNET2018_LIMPIO/P/UP/066-55.jpg,P_0,0.22343801,0,Sin fisura,True
7127-211.jpg,/workspace/SDNET2018/W/UW/7127-211.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,5712,True,5.578125,/workspace/SDNET2018_LIMPIO/W/UW/7127-211.jpg,W_0,0.47215733,0,Sin fisura,True
012-153.jpg,/workspace/SDNET2018/P/UP/012-153.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,19738,True,19.275390625,/workspace/SDNET2018_LIMPIO/P/UP/012-153.jpg,P_0,0.30024824,0,Sin fisura,True
094-1.jpg,/workspace/SDNET2018/P/UP/094-1.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,4595,True,4.4873046875,/workspace/SDNET2018_LIMPIO/P/UP/094-1.jpg,P_0,0.09812398,0,Sin fisura,True
025-108.jpg,/workspace/SDNET2018/P/UP/025-108.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,12484,True,12.19140625,/workspace/SDNET2018_LIMPIO/P/UP/025-108.jpg,P_0,0.25336003,0,Sin fisura,True
042-182.jpg,/workspace/SDNET2018/P/UP/042-182.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,16384,True,16.0,/workspace/SDNET2018_LIMPIO/P/UP/042-182.jpg,P_0,0.1238639,0,Sin fisura,True
051-195.jpg,/workspace/SDNET2018/P/UP/051-195.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,9292,True,9.07421875,/workspace/SDNET2018_LIMPIO/P/UP/051-195.jpg,P_0,0.09598851,0,Sin fisura,True
7046-194.jpg,/workspace/SDNET2018/D/CD/7046-194.jpg,CD,D,Con grieta,1,256,256,JPEG,RGB,8336,True,8.140625,/workspace/SDNET2018_LIMPIO/D/CD/7046-194.jpg,D_1,0.49697134,0,Sin fisura,False
7070-123.jpg,/workspace/SDNET2018/W/UW/7070-123.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,5860,True,5.72265625,/workspace/SDNET2018_LIMPIO/W/UW/7070-123.jpg,W_0,0.42468098,0,Sin fisura,True
7097-148.jpg,/workspace/SDNET2018/W/UW/7097-148.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,7637,True,7.4580078125,/workspace/SDNET2018_LIMPIO/W/UW/7097-148.jpg,W_0,0.17997329,0,Sin fisura,True
037-24.jpg,/workspace/SDNET2018/P/UP/037-24.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,12744,True,12.4453125,/workspace/SDNET2018_LIMPIO/P/UP/037-24.jpg,P_0,0.21325321,0,Sin fisura,True
7136-29.jpg,/workspace/SDNET2018/W/UW/7136-29.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,5817,True,5.6806640625,/workspace/SDNET2018_LIMPIO/W/UW/7136-29.jpg,W_0,0.43180737,0,Sin fisura,True
7072-61.jpg,/workspace/SDNET2018/W/CW/7072-61.jpg,CW,W,Con grieta,1,256,256,JPEG,RGB,8052,True,7.86328125,/workspace/SDNET2018_LIMPIO/W/CW/7072-61.jpg,W_1,0.99999976,1,Con fisura,True
051-60.jpg,/workspace/SDNET2018/P/UP/051-60.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,8060,True,7.87109375,/workspace/SDNET2018_LIMPIO/P/UP/051-60.jpg,P_0,0.0653436,0,Sin fisura,True
7003-29.jpg,/workspace/SDNET2018/D/UD/7003-29.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,7974,True,7.787109375,/workspace/SDNET2018_LIMPIO/D/UD/7003-29.jpg,D_0,0.25762773,0,Sin fisura,True
7049-17.jpg,/workspace/SDNET2018/D/UD/7049-17.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,5998,True,5.857421875,/workspace/SDNET2018_LIMPIO/D/UD/7049-17.jpg,D_0,0.4045152,0,Sin fisura,True
076-43.jpg,/workspace/SDNET2018/P/CP/076-43.jpg,CP,P,Con grieta,1,256,256,JPEG,RGB,13068,True,12.76171875,/workspace/SDNET2018_LIMPIO/P/CP/076-43.jpg,P_1,0.9999937,1,Con fisura,True
7032-137.jpg,/workspace/SDNET2018/D/UD/7032-137.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,8520,True,8.3203125,/workspace/SDNET2018_LIMPIO/D/UD/7032-137.jpg,D_0,0.22695132,0,Sin fisura,True
7011-185.jpg,/workspace/SDNET2018/D/UD/7011-185.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,6770,True,6.611328125,/workspace/SDNET2018_LIMPIO/D/UD/7011-185.jpg,D_0,0.2766533,0,Sin fisura,True
084-88.jpg,/workspace/SDNET2018/P/UP/084-88.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,9887,True,9.6552734375,/workspace/SDNET2018_LIMPIO/P/UP/084-88.jpg,P_0,0.70987004,1,Con fisura,False
090-154.jpg,/workspace/SDNET2018/P/UP/090-154.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,12246,True,11.958984375,/workspace/SDNET2018_LIMPIO/P/UP/090-154.jpg,P_0,0.2990511,0,Sin fisura,True
021-190.jpg,/workspace/SDNET2018/P/UP/021-190.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,17318,True,16.912109375,/workspace/SDNET2018_LIMPIO/P/UP/021-190.jpg,P_0,0.115063764,0,Sin fisura,True
049-92.jpg,/workspace/SDNET2018/P/CP/049-92.jpg,CP,P,Con grieta,1,256,256,JPEG,RGB,12041,True,11.7587890625,/workspace/SDNET2018_LIMPIO/P/CP/049-92.jpg,P_1,0.34424922,0,Sin fisura,False
7010-126.jpg,/workspace/SDNET2018/D/UD/7010-126.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,5559,True,5.4287109375,/workspace/SDNET2018_LIMPIO/D/UD/7010-126.jpg,D_0,0.39341024,0,Sin fisura,True
7093-132.jpg,/workspace/SDNET2018/W/UW/7093-132.jpg,UW,W,Sin grieta,0,256,256,JPEG,RGB,8368,True,8.171875,/workspace/SDNET2018_LIMPIO/W/UW/7093-132.jpg,W_0,0.88224334,1,Con fisura,False
086-227.jpg,/workspace/SDNET2018/P/UP/086-227.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,9072,True,8.859375,/workspace/SDNET2018_LIMPIO/P/UP/086-227.jpg,P_0,0.14290404,0,Sin fisura,True
099-6.jpg,/workspace/SDNET2018/P/UP/099-6.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,10780,True,10.52734375,/workspace/SDNET2018_LIMPIO/P/UP/099-6.jpg,P_0,0.31712148,0,Sin fisura,True
084-114.jpg,/workspace/SDNET2018/P/CP/084-114.jpg,CP,P,Con grieta,1,256,256,JPEG,RGB,13561,True,13.2431640625,/workspace/SDNET2018_LIMPIO/P/CP/084-114.jpg,P_1,0.99951386,1,Con fisura,True
7026-143.jpg,/workspace/SDNET2018/D/UD/7026-143.jpg,UD,D,Sin grieta,0,256,256,JPEG,RGB,6953,True,6.7900390625,/workspace/SDNET2018_LIMPIO/D/UD/7026-143.jpg,D_0,0.30189493,0,Sin fisura,True
059-106.jpg,/workspace/SDNET2018/P/CP/059-106.jpg,CP,P,Con grieta,1,256,256,JPEG,RGB,13353,True,13.0400390625,/workspace/SDNET2018_LIMPIO/P/CP/059-106.jpg,P_1,0.4631377,0,Sin fisura,False
079-175.jpg,/workspace/SDNET2018/P/UP/079-175.jpg,UP,P,Sin grieta,0,256,256,JPEG,RGB,12195,True,11.9091796875,/workspace/SDNET2018_LIMPIO/P/UP/079-175.jpg,P_0,0.14780612,0,Sin fisura,True
